region,country_code,country,year,sex,hrs_unpaid_dom_care_work,prop_internet,hrs_dom_care_work,labor_force,prop_self_employed,prop_nat_parl,prop_female_judge,prop_family_worker,prop_employers,perc_industrial,perc_service,key
Latin America and the Caribbean,474,Martinique,2012,Female,NA,NA,NA,24.2,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--474--Martinique--2012--Female
Latin America and the Caribbean,474,Martinique,2012,Male,NA,NA,NA,27.8,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--474--Martinique--2012--Male
Latin America and the Caribbean,474,Martinique,2012,Both sexes,NA,NA,NA,25.8,14.9,NA,NA,NA,NA,11.8,69,Latin America and the Caribbean--474--Martinique--2012--Both sexes
Latin America and the Caribbean,484,Mexico,1999,Female,NA,NA,NA,36.08,21.76,17.4,NA,14.39,1.88,21.17,69.84,Latin America and the Caribbean--484--Mexico--1999--Female
Latin America and the Caribbean,484,Mexico,1999,Male,NA,NA,NA,69.83,25.73,NA,NA,7.37,5.28,27.57,45.51,Latin America and the Caribbean--484--Mexico--1999--Male
Latin America and the Caribbean,484,Mexico,1999,Both sexes,NA,NA,NA,52.51,24.41,NA,NA,9.72,4.14,25.43,53.65,Latin America and the Caribbean--484--Mexico--1999--Both sexes
Latin America and the Caribbean,484,Mexico,2003,Female,NA,NA,NA,31.85,23.73,16,NA,11.42,1.72,19.57,74.97,Latin America and the Caribbean--484--Mexico--2003--Female
Latin America and the Caribbean,484,Mexico,2003,Male,NA,NA,NA,62.97,25.4,NA,NA,6,5.32,27.81,49.71,Latin America and the Caribbean--484--Mexico--2003--Male
Latin America and the Caribbean,484,Mexico,2003,Both sexes,NA,NA,NA,47.25,24.83,NA,NA,7.87,4.08,24.97,58.41,Latin America and the Caribbean--484--Mexico--2003--Both sexes
Latin America and the Caribbean,484,Mexico,2000,Female,NA,NA,NA,36.1,20.84,18.2,NA,12.57,1.97,22.16,70.69,Latin America and the Caribbean--484--Mexico--2000--Female
Latin America and the Caribbean,484,Mexico,2000,Male,NA,NA,NA,68.43,24.79,NA,NA,6.13,5.57,29.38,46.98,Latin America and the Caribbean--484--Mexico--2000--Male
Latin America and the Caribbean,484,Mexico,2000,Both sexes,NA,NA,NA,51.81,23.44,NA,NA,8.34,4.34,26.91,55.1,Latin America and the Caribbean--484--Mexico--2000--Both sexes
Latin America and the Caribbean,484,Mexico,2005,Female,NA,NA,NA,34.32,22.48,22.6,NA,10.78,2.11,18.8,75.89,Latin America and the Caribbean--484--Mexico--2005--Female
Latin America and the Caribbean,484,Mexico,2005,Male,NA,NA,NA,62.45,24.39,NA,NA,5.08,6.24,29.48,49.42,Latin America and the Caribbean--484--Mexico--2005--Male
Latin America and the Caribbean,484,Mexico,2005,Both sexes,NA,NA,NA,47.89,23.69,NA,NA,7.17,4.73,25.56,59.13,Latin America and the Caribbean--484--Mexico--2005--Both sexes
Latin America and the Caribbean,484,Mexico,1996,Female,NA,NA,NA,35.19,20.93,14.2,NA,16.1,2.03,17.78,71.98,Latin America and the Caribbean--484--Mexico--1996--Female
Latin America and the Caribbean,484,Mexico,1996,Male,NA,NA,NA,71.82,25.57,NA,NA,9.1,6.24,24.82,46.47,Latin America and the Caribbean--484--Mexico--1996--Male
Latin America and the Caribbean,484,Mexico,1996,Both sexes,NA,NA,NA,53.07,24.06,NA,NA,11.38,4.87,22.53,54.78,Latin America and the Caribbean--484--Mexico--1996--Both sexes
Latin America and the Caribbean,484,Mexico,1998,Female,NA,NA,NA,37.05,21.61,14.2,NA,15.01,1.9,20.29,71.42,Latin America and the Caribbean--484--Mexico--1998--Female
Latin America and the Caribbean,484,Mexico,1998,Male,NA,NA,NA,71.81,25.39,NA,NA,7.89,5.71,26.92,47.18,Latin America and the Caribbean--484--Mexico--1998--Male
Latin America and the Caribbean,484,Mexico,1998,Both sexes,NA,NA,NA,53.97,24.12,NA,NA,10.28,4.43,24.69,55.32,Latin America and the Caribbean--484--Mexico--1998--Both sexes
Latin America and the Caribbean,484,Mexico,2001,Female,NA,NA,NA,34.31,21.89,16,NA,11.95,1.87,21.95,71.79,Latin America and the Caribbean--484--Mexico--2001--Female
Latin America and the Caribbean,484,Mexico,2001,Male,NA,NA,NA,66.25,25.11,NA,NA,6,5.87,28.04,47.96,Latin America and the Caribbean--484--Mexico--2001--Male
Latin America and the Caribbean,484,Mexico,2001,Both sexes,NA,NA,NA,49.77,24.01,NA,NA,8.03,4.5,25.96,56.1,Latin America and the Caribbean--484--Mexico--2001--Both sexes
Latin America and the Caribbean,484,Mexico,2004,Female,NA,NA,NA,32.67,23.71,22.6,NA,11.67,1.92,19.31,74.9,Latin America and the Caribbean--484--Mexico--2004--Female
Latin America and the Caribbean,484,Mexico,2004,Male,NA,NA,NA,64.66,25.01,NA,NA,5.72,5.62,27.9,50.01,Latin America and the Caribbean--484--Mexico--2004--Male
Latin America and the Caribbean,484,Mexico,2004,Both sexes,NA,NA,NA,48.27,24.55,NA,NA,7.84,4.31,24.84,58.86,Latin America and the Caribbean--484--Mexico--2004--Both sexes
Latin America and the Caribbean,484,Mexico,2006,Female,NA,NA,NA,34.98,22.36,24.2,NA,10.33,2.34,18.29,76.42,Latin America and the Caribbean--484--Mexico--2006--Female
Latin America and the Caribbean,484,Mexico,2006,Male,NA,NA,NA,62.99,23.48,NA,NA,4.6,6.48,30,49.55,Latin America and the Caribbean--484--Mexico--2006--Male
Latin America and the Caribbean,484,Mexico,2006,Both sexes,NA,NA,NA,48.38,23.06,NA,NA,6.73,4.94,25.66,59.5,Latin America and the Caribbean--484--Mexico--2006--Both sexes
Latin America and the Caribbean,484,Mexico,1995,Female,NA,NA,NA,35.96,22.38,14.2,NA,17,1.45,15.17,74.31,Latin America and the Caribbean--484--Mexico--1995--Female
Latin America and the Caribbean,484,Mexico,1995,Male,NA,NA,NA,72.52,26.78,NA,NA,9.24,5.82,24.51,44.63,Latin America and the Caribbean--484--Mexico--1995--Male
Latin America and the Caribbean,484,Mexico,1995,Both sexes,NA,NA,NA,54.12,25.36,NA,NA,11.74,4.41,21.49,54.21,Latin America and the Caribbean--484--Mexico--1995--Both sexes
Latin America and the Caribbean,484,Mexico,1997,Female,NA,NA,NA,36.46,21.76,14.2,NA,18.02,1.65,18.37,69.32,Latin America and the Caribbean--484--Mexico--1997--Female
Latin America and the Caribbean,484,Mexico,1997,Male,NA,NA,NA,71.75,26.08,NA,NA,8.89,6.14,24.31,45.66,Latin America and the Caribbean--484--Mexico--1997--Male
Latin America and the Caribbean,484,Mexico,1997,Both sexes,NA,NA,NA,53.46,24.63,NA,NA,11.95,4.63,22.31,53.59,Latin America and the Caribbean--484--Mexico--1997--Both sexes
Latin America and the Caribbean,484,Mexico,2002,Both sexes,NA,NA,NA,48.37,24.22,NA,NA,8.41,4.37,24.92,57.25,Latin America and the Caribbean--484--Mexico--2002--Both sexes
Latin America and the Caribbean,484,Mexico,2015,Female,NA,NA,NA,31.58,22.9,NA,NA,7.68,2.31,16.57,79.24,Latin America and the Caribbean--484--Mexico--2015--Female
Latin America and the Caribbean,484,Mexico,2015,Male,NA,NA,NA,57.94,22.14,NA,NA,3.86,5.59,29.69,50.47,Latin America and the Caribbean--484--Mexico--2015--Male
Latin America and the Caribbean,484,Mexico,2015,Both sexes,NA,NA,NA,44.82,22.43,NA,NA,5.31,4.34,24.71,61.4,Latin America and the Caribbean--484--Mexico--2015--Both sexes
Latin America and the Caribbean,484,Mexico,2016,Female,NA,NA,NA,31.18,23.05,NA,NA,7.22,2.28,16.94,78.96,Latin America and the Caribbean--484--Mexico--2016--Female
Latin America and the Caribbean,484,Mexico,2016,Male,NA,NA,NA,57.22,21.91,NA,NA,3.46,5.74,30.47,50.16,Latin America and the Caribbean--484--Mexico--2016--Male
Latin America and the Caribbean,484,Mexico,2016,Both sexes,NA,NA,NA,44.22,22.34,NA,NA,4.89,4.42,25.31,61.15,Latin America and the Caribbean--484--Mexico--2016--Both sexes
Latin America and the Caribbean,500,Montserrat,2001,Both sexes,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--500--Montserrat--2001--Both sexes
Latin America and the Caribbean,500,Montserrat,2011,Female,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--500--Montserrat--2011--Female
Latin America and the Caribbean,500,Montserrat,2011,Male,NA,NA,NA,100,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--500--Montserrat--2011--Male
Latin America and the Caribbean,530,Netherlands Antilles,2008,Female,NA,NA,NA,28.3,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--530--Netherlands Antilles--2008--Female
Latin America and the Caribbean,530,Netherlands Antilles,2008,Male,NA,NA,NA,31.5,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--530--Netherlands Antilles--2008--Male
Latin America and the Caribbean,530,Netherlands Antilles,2008,Both sexes,NA,NA,NA,29.8,NA,NA,NA,NA,NA,17.6,81.3,Latin America and the Caribbean--530--Netherlands Antilles--2008--Both sexes
Latin America and the Caribbean,530,Netherlands Antilles,2000,Female,NA,NA,NA,31,2.9,NA,NA,1,1.5,5.6,94.2,Latin America and the Caribbean--530--Netherlands Antilles--2000--Female
Latin America and the Caribbean,530,Netherlands Antilles,2000,Male,NA,NA,NA,35.6,8.4,NA,NA,0.1,4.9,28.6,69.4,Latin America and the Caribbean--530--Netherlands Antilles--2000--Male
Latin America and the Caribbean,530,Netherlands Antilles,2000,Both sexes,NA,NA,NA,33.6,5.7,NA,NA,0.5,3.3,18,80.9,Latin America and the Caribbean--530--Netherlands Antilles--2000--Both sexes
Latin America and the Caribbean,530,Netherlands Antilles,2005,Female,NA,NA,NA,25.2,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--530--Netherlands Antilles--2005--Female
Latin America and the Caribbean,530,Netherlands Antilles,2005,Male,NA,NA,NA,35,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--530--Netherlands Antilles--2005--Male
Latin America and the Caribbean,530,Netherlands Antilles,2005,Both sexes,NA,NA,NA,30,11.4,NA,NA,0.5,11,15.3,83.8,Latin America and the Caribbean--530--Netherlands Antilles--2005--Both sexes
Latin America and the Caribbean,530,Netherlands Antilles,2007,Female,NA,NA,NA,23.9,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--530--Netherlands Antilles--2007--Female
Latin America and the Caribbean,530,Netherlands Antilles,2007,Male,NA,NA,NA,34.9,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--530--Netherlands Antilles--2007--Male
Latin America and the Caribbean,530,Netherlands Antilles,2007,Both sexes,NA,NA,NA,29.2,11.1,NA,NA,0.2,11.5,16.2,83,Latin America and the Caribbean--530--Netherlands Antilles--2007--Both sexes
Latin America and the Caribbean,530,Netherlands Antilles,1996,Female,NA,NA,NA,38.7,4.1,NA,NA,1.4,1.3,5.6,94.1,Latin America and the Caribbean--530--Netherlands Antilles--1996--Female
Latin America and the Caribbean,530,Netherlands Antilles,1996,Male,NA,NA,NA,46.8,8.2,NA,NA,0.3,3.2,32.9,65.9,Latin America and the Caribbean--530--Netherlands Antilles--1996--Male
Latin America and the Caribbean,530,Netherlands Antilles,1996,Both sexes,NA,NA,NA,42.8,6.4,NA,NA,0.8,2.3,20.7,78.5,Latin America and the Caribbean--530--Netherlands Antilles--1996--Both sexes
Latin America and the Caribbean,530,Netherlands Antilles,1998,Female,NA,NA,NA,28.4,4.9,NA,NA,1.4,1.2,5.2,94.6,Latin America and the Caribbean--530--Netherlands Antilles--1998--Female
Latin America and the Caribbean,530,Netherlands Antilles,1998,Male,NA,NA,NA,41.3,7.2,NA,NA,0.7,4.8,29.7,68.6,Latin America and the Caribbean--530--Netherlands Antilles--1998--Male
Latin America and the Caribbean,530,Netherlands Antilles,1998,Both sexes,NA,NA,NA,35.2,6.2,NA,NA,1,3.1,18.5,80.4,Latin America and the Caribbean--530--Netherlands Antilles--1998--Both sexes
Latin America and the Caribbean,530,Netherlands Antilles,2004,Female,NA,NA,NA,31.3,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--530--Netherlands Antilles--2004--Female
Latin America and the Caribbean,530,Netherlands Antilles,2004,Male,NA,NA,NA,36.6,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--530--Netherlands Antilles--2004--Male
Latin America and the Caribbean,530,Netherlands Antilles,2004,Both sexes,NA,NA,NA,33.9,13.4,NA,NA,0.5,10.3,15.9,83.2,Latin America and the Caribbean--530--Netherlands Antilles--2004--Both sexes
Latin America and the Caribbean,530,Netherlands Antilles,2006,Female,NA,NA,NA,24.7,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--530--Netherlands Antilles--2006--Female
Latin America and the Caribbean,530,Netherlands Antilles,2006,Male,NA,NA,NA,32.4,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--530--Netherlands Antilles--2006--Male
Latin America and the Caribbean,530,Netherlands Antilles,2006,Both sexes,NA,NA,NA,28.4,9,NA,NA,0.6,12.8,15.8,83.1,Latin America and the Caribbean--530--Netherlands Antilles--2006--Both sexes
Latin America and the Caribbean,530,Netherlands Antilles,1995,Female,NA,NA,NA,34.5,4,NA,NA,1.2,1.8,5.7,94,Latin America and the Caribbean--530--Netherlands Antilles--1995--Female
Latin America and the Caribbean,530,Netherlands Antilles,1995,Male,NA,NA,NA,42.7,8,NA,NA,0.5,3,34,64.9,Latin America and the Caribbean--530--Netherlands Antilles--1995--Male
Latin America and the Caribbean,530,Netherlands Antilles,1995,Both sexes,NA,NA,NA,38.7,6.2,NA,NA,0.8,2.5,21.5,77.8,Latin America and the Caribbean--530--Netherlands Antilles--1995--Both sexes
Latin America and the Caribbean,530,Netherlands Antilles,1997,Female,NA,NA,NA,32.7,2.7,NA,NA,0.8,1.1,5.6,94.1,Latin America and the Caribbean--530--Netherlands Antilles--1997--Female
Latin America and the Caribbean,530,Netherlands Antilles,1997,Male,NA,NA,NA,41.9,5.9,NA,NA,0.3,3.6,31.3,67.1,Latin America and the Caribbean--530--Netherlands Antilles--1997--Male
Latin America and the Caribbean,530,Netherlands Antilles,1997,Both sexes,NA,NA,NA,37.4,4.4,NA,NA,0.6,2.4,19.8,79.3,Latin America and the Caribbean--530--Netherlands Antilles--1997--Both sexes
Latin America and the Caribbean,531,Curaçao,2011,Both sexes,NA,NA,NA,30.51,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--531--Curaçao--2011--Both sexes
Latin America and the Caribbean,531,Curaçao,2013,Both sexes,NA,NA,NA,37.24,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--531--Curaçao--2013--Both sexes
Latin America and the Caribbean,531,Curaçao,2014,Both sexes,NA,NA,NA,24.98,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--531--Curaçao--2014--Both sexes
Latin America and the Caribbean,531,Curaçao,2015,Both sexes,NA,NA,NA,28.73,NA,NA,NA,NA,NA,NA,NA,Latin America and the Caribbean--531--Curaçao--2015--Both sexes
Latin America and the Caribbean,533,Aruba,2007,Female,NA,NA,NA,39.65,2.93,NA,NA,0.41,2.51,6.18,93.33,Latin America and the Caribbean--533--Aruba--2007--Female
Latin America and the Caribbean,533,Aruba,2007,Male,NA,NA,NA,49.77,5.27,NA,NA,0.1,6.27,32.91,65.92,Latin America and the Caribbean--533--Aruba--2007--Male
Latin America and the Caribbean,533,Aruba,2007,Both sexes,NA,NA,NA,44.73,4.16,NA,NA,0.24,4.49,20.27,78.88,Latin America and the Caribbean--533--Aruba--2007--Both sexes
Latin America and the Caribbean,533,Aruba,2010,Female,NA,NA,NA,33.3,2.15,NA,NA,0.22,3.69,4.51,94.79,Latin America and the Caribbean--533--Aruba--2010--Female
Latin America and the Caribbean,533,Aruba,2010,Male,NA,NA,NA,40.6,5.74,NA,NA,0.11,7.57,24.38,74.07,Latin America and the Caribbean--533--Aruba--2010--Male
Latin America and the Caribbean,533,Aruba,2010,Both sexes,NA,NA,NA,37.1,3.95,NA,NA,0.17,5.64,14.48,84.39,Latin America and the Caribbean--533--Aruba--2010--Both sexes
Latin America and the Caribbean,533,Aruba,1997,Female,NA,NA,NA,39.4,NA,NA,NA,NA,NA,4.19,95.11,Latin America and the Caribbean--533--Aruba--1997--Female
Latin America and the Caribbean,533,Aruba,1997,Male,NA,NA,NA,42.4,NA,NA,NA,NA,NA,25.62,73.52,Latin America and the Caribbean--533--Aruba--1997--Male
Latin America and the Caribbean,533,Aruba,1997,Both sexes,NA,NA,NA,41,NA,NA,NA,0.53,2.59,16.31,82.89,Latin America and the Caribbean--533--Aruba--1997--Both sexes
Latin America and the Caribbean,558,Nicaragua,1999,Female,NA,NA,NA,34.92,36.3,10.8,NA,4.9,1.4,NA,NA,Latin America and the Caribbean--558--Nicaragua--1999--Female
Latin America and the Caribbean,558,Nicaragua,1999,Male,NA,NA,NA,86.35,31.6,NA,NA,3.1,3.1,NA,NA,Latin America and the Caribbean--558--Nicaragua--1999--Male
Latin America and the Caribbean,558,Nicaragua,1999,Both sexes,NA,NA,NA,59.51,33.7,NA,NA,3.9,2.4,14.95,38.24,Latin America and the Caribbean--558--Nicaragua--1999--Both sexes
Latin America and the Caribbean,558,Nicaragua,2000,Female,NA,NA,NA,31.9,36.1,9.7,NA,11,1.1,NA,NA,Latin America and the Caribbean--558--Nicaragua--2000--Female
Latin America and the Caribbean,558,Nicaragua,2000,Male,NA,NA,NA,68.2,32.8,NA,NA,13.1,2.7,NA,NA,Latin America and the Caribbean--558--Nicaragua--2000--Male
Latin America and the Caribbean,558,Nicaragua,2000,Both sexes,NA,NA,NA,50,34,NA,NA,12.3,2.1,14.68,37.88,Latin America and the Caribbean--558--Nicaragua--2000--Both sexes
Latin America and the Caribbean,558,Nicaragua,1996,Female,NA,NA,NA,25.8,37.7,9.7,NA,3.8,0.8,NA,NA,Latin America and the Caribbean--558--Nicaragua--1996--Female
Latin America and the Caribbean,558,Nicaragua,1996,Male,NA,NA,NA,72.81,34.4,NA,NA,3.3,1.2,NA,NA,Latin America and the Caribbean--558--Nicaragua--1996--Male
Latin America and the Caribbean,558,Nicaragua,1996,Both sexes,NA,NA,NA,48.68,35.8,NA,NA,3.5,1,13.85,39.42,Latin America and the Caribbean--558--Nicaragua--1996--Both sexes
Latin America and the Caribbean,558,Nicaragua,1998,Both sexes,NA,NA,NA,49.5,32.5,NA,NA,4.7,2.9,13.92,38.89,Latin America and the Caribbean--558--Nicaragua--1998--Both sexes
Latin America and the Caribbean,558,Nicaragua,1995,Female,NA,NA,NA,25.46,38.7,16.3,NA,3.7,0.7,NA,NA,Latin America and the Caribbean--558--Nicaragua--1995--Female
Latin America and the Caribbean,558,Nicaragua,1995,Male,NA,NA,NA,72.11,32.4,NA,NA,4,1.5,NA,NA,Latin America and the Caribbean--558--Nicaragua--1995--Male
Latin America and the Caribbean,558,Nicaragua,1995,Both sexes,NA,NA,NA,48.16,35.2,NA,NA,3.9,1.1,13.57,39.47,Latin America and the Caribbean--558--Nicaragua--1995--Both sexes
Latin America and the Caribbean,591,Panama,1999,Female,NA,NA,NA,36.69,19.19,9.7,NA,2.08,1.71,10.35,87.73,Latin America and the Caribbean--591--Panama--1999--Female
Latin America and the Caribbean,591,Panama,1999,Male,NA,NA,NA,64.5,32,NA,NA,2.86,3.53,22.16,52.53,Latin America and the Caribbean--591--Panama--1999--Male
Latin America and the Caribbean,591,Panama,1999,Both sexes,NA,NA,NA,50.67,27.69,NA,NA,2.6,2.92,18.19,64.37,Latin America and the Caribbean--591--Panama--1999--Both sexes
Latin America and the Caribbean,591,Panama,2003,Female,NA,NA,NA,35.87,19.44,9.9,NA,3.97,1.67,8.61,87.66,Latin America and the Caribbean--591--Panama--2003--Female
Latin America and the Caribbean,591,Panama,2003,Male,NA,NA,NA,62.48,33.58,NA,NA,3.08,3.8,21.83,53.31,Latin America and the Caribbean--591--Panama--2003--Male
Latin America and the Caribbean,591,Panama,2003,Both sexes,NA,NA,NA,49.51,28.64,NA,NA,3.39,3.05,17.22,65.3,Latin America and the Caribbean--591--Panama--2003--Both sexes
Latin America and the Caribbean,591,Panama,2008,Female,NA,NA,NA,33.38,20.19,16.7,0.5,4.45,2.19,9.38,86.71,Latin America and the Caribbean--591--Panama--2008--Female
Latin America and the Caribbean,591,Panama,2008,Male,NA,NA,NA,65.21,26.2,NA,NA,2.5,4.11,25.6,54.54,Latin America and the Caribbean--591--Panama--2008--Male
Latin America and the Caribbean,591,Panama,2008,Both sexes,NA,NA,NA,49.75,23.95,NA,NA,3.23,3.4,19.57,66.51,Latin America and the Caribbean--591--Panama--2008--Both sexes
Latin America and the Caribbean,591,Panama,2000,Female,NA,NA,NA,34.1,17.29,NA,NA,1.79,1.55,9.08,89.19,Latin America and the Caribbean--591--Panama--2000--Female
Latin America and the Caribbean,591,Panama,2000,Male,NA,NA,NA,60.5,33.27,NA,NA,2.97,3.44,21.53,53.82,Latin America and the Caribbean--591--Panama--2000--Male
Latin America and the Caribbean,591,Panama,2000,Both sexes,NA,NA,NA,47.3,27.92,NA,NA,2.57,2.8,17.36,65.67,Latin America and the Caribbean--591--Panama--2000--Both sexes
Latin America and the Caribbean,591,Panama,2005,Female,NA,NA,NA,35.54,20.79,16.7,NA,5.51,1.72,9.12,86.55,Latin America and the Caribbean--591--Panama--2005--Female
Latin America and the Caribbean,591,Panama,2005,Male,NA,NA,NA,62.07,32.16,NA,NA,2.77,4.08,21.8,56.03,Latin America and the Caribbean--591--Panama--2005--Male
Latin America and the Caribbean,591,Panama,2005,Both sexes,NA,NA,NA,48.92,28.02,NA,NA,3.77,3.22,17.18,67.14,Latin America and the Caribbean--591--Panama--2005--Both sexes
Latin America and the Caribbean,591,Panama,2007,Female,NA,NA,NA,32.82,19.57,16.7,0.51,3.98,1.83,9.72,86.94,Latin America and the Caribbean--591--Panama--2007--Female
Latin America and the Caribbean,591,Panama,2007,Male,NA,NA,NA,61.03,27.77,NA,NA,2.33,4,24.84,53.81,Latin America and the Caribbean--591--Panama--2007--Male
